name	rel_ea	dbg_ea	is_inline	lib	obj
??$ConcatText@PBD$$BY01$$CBD$$BY0BD@$$CBD@Broc@@YAXAAVstring@0@ABQBDAAY01$$CBDAAY0BD@$$CBD@Z	0x009893E0	0x00C37E40	1	MPBrocCore_xboxd	mp_util_wad.o
??$ConcatText@PBD$$BY01$$CBD$$BY0BG@$$CBD@Broc@@YAXAAVstring@0@ABQBDAAY01$$CBDAAY0BG@$$CBD@Z	0x00989470	0x00C37ED0	1	MPBrocCore_xboxd	mp_util_wad.o
??$ConcatText@PBD$$BY01$$CBD$$BY0CB@$$CBD@Broc@@YAXAAVstring@0@ABQBDAAY01$$CBDAAY0CB@$$CBD@Z	0x00989540	0x00C37FA0	1	MPBrocCore_xboxd	mp_util_wad.o
??$ConcatText@PBD@Broc@@YAXAAVstring@0@ABQBD@Z	0x00989850	0x00C382B0	1	MPBrocCore_xboxd	mp_util_wad.o
??$ConcatText@Vstring@Broc@@@Broc@@YAXAAVstring@0@ABV10@@Z	0x00987F30	0x00C36990	1	MPBrocCore_xboxd	mp_util_wad.o
??$ConcatText@Vstring@Broc@@Uvector@2@@Broc@@YAXAAVstring@0@ABV10@ABUvector@0@@Z	0x009848E0	0x00C33340	1	MPBrocCore_xboxd	mp_util_wad.o
??$Copy@H@EEHelper@Broc@@YAII@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$Copy@M@EEHelper@Broc@@YAII@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$Copy@UHashStr@@@EEHelper@Broc@@YAII@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$Copy@Uvector@Broc@@@EEHelper@Broc@@YAII@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$Copy@Ventity@Broc@@@EEHelper@Broc@@YAII@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$Copy@Vstring@Broc@@@EEHelper@Broc@@YAII@Z	0x00929790	0x00BD81F0	0	MPBrocCore_xboxd	Broc.o
??$Copy@_N@EEHelper@Broc@@YAII@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$DefaultRender@VapsBillboardRenderer@@VapsBillboardNode@@@apsBillboardRenderer@@QAE?AW4eRenderResult@apsRenderer@@PAV0@ABUapsRendererRenderInfo@@@Z	0x008061A0	0x00A25A50	1	aeps_xboxr	apsBillboardRenderer.o
??$DefaultRender@VapsColorBillboardRenderer@@VapsColorBillboardNode@@@apsBillboardRenderer@@QAE?AW4eRenderResult@apsRenderer@@PAVapsColorBillboardRenderer@@ABUapsRendererRenderInfo@@@Z	0x00805860	0x00A24B80	1	aeps_xboxr	apsColorBillboardRenderer.o
??$DefaultRender@VapsColorRectangleRenderer@@VapsColorRectangleNode@@@apsBillboardRenderer@@QAE?AW4eRenderResult@apsRenderer@@PAVapsColorRectangleRenderer@@ABUapsRendererRenderInfo@@@Z	0x00804B30	0x00A23190	1	aeps_xboxr	apsColorRectangleRenderer.o
??$DefaultRender@VapsColorUVARectangleRenderer@@VapsColorUVARectangleNode@@@apsBillboardRenderer@@QAE?AW4eRenderResult@apsRenderer@@PAVapsColorUVARectangleRenderer@@ABUapsRendererRenderInfo@@@Z	0x00804E60	0x00A237E0	1	aeps_xboxr	apsColorUVARectangleRenderer.o
??$DefaultRender@VapsColorUVARenderer@@VapsColorUVANode@@@apsBillboardRenderer@@QAE?AW4eRenderResult@apsRenderer@@PAVapsColorUVARenderer@@ABUapsRendererRenderInfo@@@Z	0x008055E0	0x00A24730	1	aeps_xboxr	apsColorUVARenderer.o
??$DefaultRender@VapsRectangleRenderer@@VapsRectangleNode@@@apsBillboardRenderer@@QAE?AW4eRenderResult@apsRenderer@@PAVapsRectangleRenderer@@ABUapsRendererRenderInfo@@@Z	0x00805380	0x00A242F0	1	aeps_xboxr	apsRectangleRenderer.o
??$DefaultRender@VapsUVARectangleRenderer@@VapsUVARectangleNode@@@apsBillboardRenderer@@QAE?AW4eRenderResult@apsRenderer@@PAVapsUVARectangleRenderer@@ABUapsRendererRenderInfo@@@Z	0x008050F0	0x00A23E30	1	aeps_xboxr	apsUVARectangleRenderer.o
??$DefaultRender@VapsUVARenderer@@VapsUVANode@@@apsBillboardRenderer@@QAE?AW4eRenderResult@apsRenderer@@PAVapsUVARenderer@@ABUapsRendererRenderInfo@@@Z	0x00805B20	0x00A25100	1	aeps_xboxr	apsUVARenderer.o
??$DereferenceHandle@VTaskSys@@VTask@@@TaskSys@@QBEPAVTask@@V?$DbLinkedHandle@VTaskSys@@VTask@@@@@Z	0x0051D3F0	0x0065D8F0	1		game2.o
??$Destruct@H@EEHelper@Broc@@YAXAAI@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$Destruct@M@EEHelper@Broc@@YAXAAI@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$Destruct@UHashStr@@@EEHelper@Broc@@YAXAAI@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$Destruct@Uvector@Broc@@@EEHelper@Broc@@YAXAAI@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$Destruct@Ventity@Broc@@@EEHelper@Broc@@YAXAAI@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$Destruct@Vstring@Broc@@@EEHelper@Broc@@YAXAAI@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$Destruct@_N@EEHelper@Broc@@YAXAAI@Z	0x00000000	0x00000000	1	mp_level.xboxd	mp_level_wad.o
??$EntityHandleDb_Find@G@@YAXHGAAV?$ae_sized_array@PAVEntity@@$0BAAA@@@@Z	0x004B1B60	0x005D98C0	1		g.o
??$EntityHandleDb_Find@VHashString@@@@YAXHVHashString@@AAV?$ae_sized_array@PAVEntity@@$0BAAA@@@@Z	0x004B1B00	0x005D97F0	1		g.o
??$EntityHandleDb_Find@Vstring@Broc@@@@YAXHVstring@Broc@@AAV?$ae_sized_array@PAVEntity@@$0BAAA@@@@Z	0x004B1A40	0x005D96E0	1		g.o
??$Equals@H@EEHelper@Broc@@YA_NIPBD@Z	0x009296C0	0x00BD8120	0	MPBrocCore_xboxd	Broc.o
??$Equals@M@EEHelper@Broc@@YA_NIPBD@Z	0x00929700	0x00BD8160	0	MPBrocCore_xboxd	Broc.o
??$Equals@Vstring@Broc@@@EEHelper@Broc@@YA_NIPBD@Z	0x00929760	0x00BD81C0	0	MPBrocCore_xboxd	Broc.o
??$FastCopy@VCODNoteTrack@@X@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00560E70	0x006B9430	1		anim.o
??$FastCopy@VnalComponentEntropyFloat1@@M@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00857590	0x00A98210	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentEntropyFloat3@@VDir3@math@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00859290	0x00A9F150	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentEntropyFloat4@@VVector4@math@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x0085C780	0x00AA6DF0	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentEntropyPO@@VnalPositionOrientation@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00862900	0x00AB9A80	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentEntropyQuat@@VQuaternion@math@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00860570	0x00AB1BF0	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentEntropyTrajectoryPO@@VnalPositionOrientation@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x008641D0	0x00ABD680	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentFloat3@@VDir3@math@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x008586D0	0x00A9D370	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentFloat4@@VVector4@math@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x0085BAF0	0x00AA4EB0	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentPO@@VnalPositionOrientation@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00861C70	0x00AB7B10	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentPacked16EntropyFloat3@@VDir3@math@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x0085B260	0x00AA3290	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentPacked16EntropyFloat4@@VVector4@math@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x0085EB00	0x00AAAFF0	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentPacked16EntropyIKSpin@@VnalIKSpin@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00864E70	0x00AAE000	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentPacked16EntropyQuat@@VQuaternion@math@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00861420	0x00AB5F30	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentPacked8EntropyFloat3@@VDir3@math@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x0085A280	0x00AA11F0	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentPacked8EntropyFloat4@@VVector4@math@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x0085D940	0x00AA8EF0	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentPacked8EntropyQuat@@VQuaternion@math@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00860CF0	0x00AB3E40	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentPacked8Float1@@M@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00857E40	0x00A9B750	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentQuat@@VQuaternion@math@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x0085F390	0x00AAFC20	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentRLE8Int1@@E@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00856830	0x00A95B90	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentSignalCounter@@E@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00856090	0x00A99C60	1	nal_xboxr	nal_init.o
??$FastCopy@VnalComponentTrajectoryPO@@VnalPositionOrientation@@@@YAXPBUnalComponentInfo@nalGeneric@@AAPAXAAPBX@Z	0x00863290	0x00ABB5F0	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VCODNoteTrack@@XUSkeletonData@nalComponentData@@UAnimData@3@USkeletonComponentData@3@UAnimComponentData@CODNoteData@@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00562300	0x006B92A0	1		anim.o
??$FastCycleTrajectory@VnalComponentEntropyFloat1@@MUSkeletonData@nalComponentData@@UAnimData@nalComponentEntropyFloat1Data@@USkeletonComponentData@5@UAnimComponentData@3@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00865120	0x00A98080	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentEntropyFloat3@@VDir3@math@@USkeletonData@nalComponentData@@UAnimData@nalComponentEntropyFloat3Data@@USkeletonComponentData@7@UAnimComponentData@5@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00865300	0x00A9EFC0	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentEntropyFloat4@@VVector4@math@@USkeletonData@nalComponentData@@UAnimData@nalComponentEntropyFloat4Data@@USkeletonComponentData@7@UAnimComponentData@5@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x008655A0	0x00AA6C60	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentEntropyPO@@VnalPositionOrientation@@USkeletonData@nalComponentData@@UAnimData@nalComponentEntropyPOData@@USkeletonComponentData@6@UAnimComponentData@4@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x008669A0	0x00AB98F0	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentEntropyQuat@@VQuaternion@math@@USkeletonData@nalComponentData@@UAnimData@nalComponentEntropyQuatData@@USkeletonComponentData@7@UAnimComponentData@5@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00865840	0x00AB1A60	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentFloat3@@VDir3@math@@USkeletonData@nalComponentData@@UAnimData@5@USkeletonComponentData@5@UAnimComponentData@5@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00865270	0x00A9D1E0	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentFloat4@@VVector4@math@@USkeletonData@nalComponentData@@UAnimData@5@USkeletonComponentData@5@UAnimComponentData@5@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00865510	0x00AA4D20	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentPO@@VnalPositionOrientation@@USkeletonData@nalComponentData@@UAnimData@4@USkeletonComponentData@4@UAnimComponentData@4@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00866910	0x00AB7980	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentPacked16EntropyFloat3@@VDir3@math@@USkeletonData@nalComponentData@@UAnimData@nalComponentPacked16EntropyFloat3Data@@USkeletonComponentData@7@UAnimComponentData@5@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00865460	0x00AA3100	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentPacked16EntropyFloat4@@VVector4@math@@USkeletonData@nalComponentData@@UAnimData@nalComponentPacked16EntropyFloat4Data@@USkeletonComponentData@7@UAnimComponentData@5@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00865700	0x00AAAE60	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentPacked16EntropyIKSpin@@VnalIKSpin@@USkeletonData@nalComponentData@@UAnimData@nalComponentPacked16EntropyIKSpinData@@USkeletonComponentData@6@UAnimComponentData@6@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00866D10	0x00AADE50	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentPacked16EntropyQuat@@VQuaternion@math@@USkeletonData@nalComponentData@@UAnimData@nalComponentPacked16EntropyQuatData@@USkeletonComponentData@7@UAnimComponentData@5@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00866860	0x00AB5DA0	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentPacked8EntropyFloat3@@VDir3@math@@USkeletonData@nalComponentData@@UAnimData@nalComponentPacked8EntropyFloat3Data@@USkeletonComponentData@7@UAnimComponentData@5@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x008653B0	0x00AA1060	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentPacked8EntropyFloat4@@VVector4@math@@USkeletonData@nalComponentData@@UAnimData@nalComponentPacked8EntropyFloat4Data@@USkeletonComponentData@7@UAnimComponentData@5@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00865650	0x00AA8D60	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentPacked8EntropyQuat@@VQuaternion@math@@USkeletonData@nalComponentData@@UAnimData@nalComponentPacked8EntropyQuatData@@USkeletonComponentData@7@UAnimComponentData@5@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00866070	0x00AB3CB0	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentPacked8Float1@@MUSkeletonData@nalComponentData@@UAnimData@3@USkeletonComponentData@nalComponentPacked8Float1Data@@UAnimComponentData@3@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x008651D0	0x00A9B5C0	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentQuat@@VQuaternion@math@@USkeletonData@nalComponentData@@UAnimData@5@USkeletonComponentData@5@UAnimComponentData@5@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x008657B0	0x00AAFA90	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentRLE8Int1@@EUSkeletonData@nalComponentData@@UAnimData@3@USkeletonComponentData@3@UAnimComponentData@3@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00865090	0x00A95A00	1	nal_xboxr	nal_init.o
??$FastCycleTrajectory@VnalComponentSignalCounter@@EUSkeletonData@nalComponentData@@UAnimData@3@USkeletonComponentData@3@UAnimComponentData@nalComponentSignalCounterData@@@@YAXAAVnalComponentEnum@@PAX1H_NPBH@Z	0x00864FD0	0x00A99AD0	1	nal_xboxr	nal_init.o
??$Find@I@?$InplaceAssetBank@VDialogueInstance@@V?$InplaceTree@II@@@@QBEPBVDialogueInstance@@ABI@Z	0x004E5400	0x00620AD0	1		core.o
??$Find@I@?$InplaceAssetBank@VSplineGroup@@V?$InplaceTree@II@@@@QBEPBVSplineGroup@@ABI@Z	0x0051C9C0	0x0065D350	1		game2.o
??$Find@I@?$InplaceTree@II@@QBEPAIABI@Z	0x004E5330	0x00620B30	1		core.o
??$Find@PAD@?$InplaceTree@VInplaceString@@I@@QBEPAIABQAD@Z	0x004E2170	0x00623200	1		core.o
??$Find@PADV?$IVPointer@VConfigString@@@@@?$InplaceAssetBankSet@VConfigStringBank@@@@QBE?AV?$IVPointer@VConfigString@@@@W4TPakId@@PADV?$AeType@V?$IVPointer@VConfigString@@@@@@PAW42@@Z	0x004E79C0	0x00621530	1		core.o
??$Find@PADV?$IVPointer@VDestructible@@@@@?$InplaceAssetBankSet@VDestructibleBank@@@@QBE?AV?$IVPointer@VDestructible@@@@W4TPakId@@PADV?$AeType@V?$IVPointer@VDestructible@@@@@@PAW42@@Z	0x0071D9B0	0x008E4440	1		physics.o
??$Find@PADV?$IVPointer@VPhysData@@@@@?$InplaceAssetBankSet@VPhysDataBank@@@@QBE?AV?$IVPointer@VPhysData@@@@W4TPakId@@PADV?$AeType@V?$IVPointer@VPhysData@@@@@@PAW42@@Z	0x0071D800	0x008E4050	1		physics.o
??$Find@PADV?$IVPointer@VXModel@@@@@?$InplaceAssetBankSet@VXModelBank@@@@QBE?AV?$IVPointer@VXModel@@@@W4TPakId@@PADV?$AeType@V?$IVPointer@VXModel@@@@@@PAW42@@Z	0x006EE9A0	0x008AF9F0	1		render.o
??$Find@PBD@?$InplaceAssetBank@UPakInfoNode@@V?$InplaceTree@VInplaceString@@I@@@@QBEPBUPakInfoNode@@ABQBD@Z	0x006867D0	0x0082E250	1		streamer.o
??$Find@PBD@?$InplaceAssetBank@VStreamZone@@V?$InplaceTree@VInplaceString@@I@@@@QBEPBVStreamZone@@ABQBD@Z	0x00686810	0x0082E2B0	1		streamer.o
??$Find@PBD@?$InplaceTree@VInplaceString@@I@@QBEPAIABQBD@Z	0x004E50F0	0x00622990	1		core.o
??$Find@PBD@?$InplaceTree@VInplaceString@@M@@QBEPAMABQBD@Z	0x006868B0	0x0082E390	1		streamer.o
??$Find@PBD@?$InplaceTree@VInplaceString@@PBV?$InplaceVector@TValue@GdbFileSet@@@@@@QBEPAPBV?$InplaceVector@TValue@GdbFileSet@@@@ABQBD@Z	0x00661560	0x007FF4C0	1		game.o
??$Find@PBD@?$InplaceTree@VInplaceString@@V1@@@QBEPAVInplaceString@@ABQBD@Z	0x004B1BC0	0x005D9C20	1		g.o
??$Find@PBDV?$IVPointer@VAIType@@@@@?$InplaceAssetBankSet@VAITypeBank@@@@QBE?AV?$IVPointer@VAIType@@@@W4TPakId@@PBDV?$AeType@V?$IVPointer@VAIType@@@@@@PAW42@@Z	0x0078B310	0x009736C0	1		mp_actors.o
??$Find@PBDV?$IVPointer@VDbTableSet@@@@@?$InplaceAssetBankSet@VDbTablesetBank@@@@QBE?AV?$IVPointer@VDbTableSet@@@@W4TPakId@@PBDV?$AeType@V?$IVPointer@VDbTableSet@@@@@@PAW42@@Z	0x004E77D0	0x006208F0	1		core.o
??$Find@PBDV?$IVPointer@VGdbFileSet@@@@@?$InplaceAssetBankSet@VGdbFileBank@@@@QBE?AV?$IVPointer@VGdbFileSet@@@@W4TPakId@@PBDV?$AeType@V?$IVPointer@VGdbFileSet@@@@@@PAW42@@Z	0x00662460	0x007FF2E0	1		game.o
??$Find@PBDV?$IVPointer@VXModel@@@@@?$InplaceAssetBankSet@VXModelBank@@@@QBE?AV?$IVPointer@VXModel@@@@W4TPakId@@PBDV?$AeType@V?$IVPointer@VXModel@@@@@@PAW42@@Z	0x006EEB50	0x008AFBD0	1		render.o
??$Find@PBDV?$IVPointer@VXModelParts@@@@@?$InplaceAssetBankSet@VXModelPartsBank@@@@QBE?AV?$IVPointer@VXModelParts@@@@W4TPakId@@PBDV?$AeType@V?$IVPointer@VXModelParts@@@@@@PAW42@@Z	0x006EED00	0x008AFDB0	1		render.o
??$FindIndex@I@?$InplaceAssetBank@VStringTableEntry@@V?$InplaceTree@II@@@@QBE_NABIPAI@Z	0x004E5440	0x00621940	1		core.o
??$FindIndex@PAD@?$InplaceAssetBank@VConfigString@@V?$InplaceTree@VInplaceString@@I@@@@QBE_NABQADPAI@Z	0x004E5780	0x00622E10	1		core.o
??$FindIndex@PAD@?$InplaceAssetBank@VDestructible@@V?$InplaceTree@VInplaceString@@I@@@@QBE_NABQADPAI@Z	0x0071B9E0	0x008E4BC0	1		physics.o
??$FindIndex@PAD@?$InplaceAssetBank@VPhysData@@V?$InplaceTree@VInplaceString@@I@@@@QBE_NABQADPAI@Z	0x0071B9B0	0x008E4AA0	1		physics.o
??$FindIndex@PAD@?$InplaceAssetBank@VXModel@@V?$InplaceTree@VInplaceString@@I@@@@QBE_NABQADPAI@Z	0x006EDF40	0x008B0BD0	1		render.o
??$FindIndex@PBD@?$InplaceAssetBank@VAIType@@V?$InplaceTree@VInplaceString@@I@@@@QBE_NABQBDPAI@Z	0x0078B040	0x00973B20	1		mp_actors.o
??$FindIndex@PBD@?$InplaceAssetBank@VDbTableSet@@V?$InplaceTree@VInplaceString@@I@@@@QBE_NABQBDPAI@Z	0x004E5620	0x00622870	1		core.o
??$FindIndex@PBD@?$InplaceAssetBank@VGdbFileSet@@V?$InplaceTree@VInplaceString@@I@@@@QBE_NABQBDPAI@Z	0x006617C0	0x007FFE20	1		game.o
??$FindIndex@PBD@?$InplaceAssetBank@VXModel@@V?$InplaceTree@VInplaceString@@I@@@@QBE_NABQBDPAI@Z	0x006EDF70	0x008B0CF0	1		render.o
??$FindIndex@PBD@?$InplaceAssetBank@VXModelParts@@V?$InplaceTree@VInplaceString@@I@@@@QBE_NABQBDPAI@Z	0x006EDFA0	0x008B0E10	1		render.o
??$FixupPointer@I@@YAXAAPAIPBX@Z	0x007E19F0	0x009E93D0	1	inplace_xboxr	PtrFixupTable.o
??$FixupPointer@VPtrFixupTable@@@@YAXAAPAVPtrFixupTable@@PBX@Z	0x004E19E0	0x00620340	1		core.o
??$Get@UTextureMatrixParamType@@@nglParamSet@@QAEPAVMat44@math@@ABUTextureMatrixParamType@@@Z	0x007C79B0	0x009C5060	1	render_xboxr	cdSimpleUVAnimShader.o
??$Get@UcdFlagRandomSeedType@@@nglParamSet@@QAEIABUcdFlagRandomSeedType@@@Z	0x007CB970	0x009C9590	1	render_xboxr	cdFlagShader.o
??$Get@UcdSimpleAlphaAlphaParamType@@@nglParamSet@@QAEMABUcdSimpleAlphaAlphaParamType@@@Z	0x007C8EA0	0x009C6EA0	1	render_xboxr	cdSimpleAlphaShader.o
??$Get@UcdWheelMarkShaderDataType@@@nglParamSet@@QAEPAUcdWheelMarkShaderStruct@@ABUcdWheelMarkShaderDataType@@@Z	0x007C9BF0	0x009CC830	1	render_xboxr	cdWheelMarkShader.o
??$Get@UisRotatingTextureParamType@@@nglParamSet@@QAEHABUisRotatingTextureParamType@@@Z	0x007C7A10	0x009C50E0	1	render_xboxr	cdSimpleUVAnimShader.o
??$Get@UnglLightContextParamType@@@nglParamSet@@QAEPAUnglLightContext@@ABUnglLightContextParamType@@@Z	0x00847160	0x00A7E640	1	ngl_xboxr	ngl_lighting.o
??$Get@UnglTextureFrameParamType@@@nglParamSet@@QAEHABUnglTextureFrameParamType@@@Z	0x007C5ED0	0x009C2130	1	render_xboxr	cdScratchShader.o
??$Get@UnglTintParamType@@@nglParamSet@@QAEPAVVector4@math@@ABUnglTintParamType@@@Z	0x007C6990	0x009C3C10	1	render_xboxr	cdDebugShader.o
??$Get@UnglZBiasParamType@@@nglParamSet@@QAEMABUnglZBiasParamType@@@Z	0x007C5F60	0x009C2200	1	render_xboxr	cdScratchShader.o
??$GetComponentHandle@M@nalGenericSkeleton@nalGeneric@@QBEXAAV?$nalGenericConstComponentHandle@M@1@ABVtlFixedString@@1@Z	0x00563970	0x006B6CD0	1		anim.o
??$GetComponentHandle@VDir3@math@@@nalGenericSkeleton@nalGeneric@@QBEXAAV?$nalGenericComponentHandle@VDir3@math@@@1@ABVtlFixedString@@1@Z	0x005610F0	0x006B6AD0	1		anim.o
??$GetComponentHandle@VnalPositionOrientation@@@nalGenericSkeleton@nalGeneric@@QBEXAAV?$nalGenericComponentHandle@VnalPositionOrientation@@@1@ABVtlFixedString@@1@Z	0x00560F60	0x006B68D0	1		anim.o
??$GetComponentHandle@X@nalGenericSkeleton@nalGeneric@@QBEXAAV?$nalGenericComponentHandle@X@1@ABVtlFixedString@@1@Z	0x0051CA00	0x0065D510	1		game2.o
??$GetComponentPrivateData@X@nalGenericAnim@nalGeneric@@QBEPBXABV?$nalGenericComponentHandle@X@1@@Z	0x0051CB60	0x0065D700	1		game2.o
??$GetEnum@W4apsEBlendMode@@$04@@YA?AW4apsEBlendMode@@ABVapsParam@@@Z	0x007F1EF0	0x00A111B0	1	aeps_xboxr	apsRegister.o
??$GetFieldValue@M@DbRow@@QBEMGM@Z	0x004E7980	0x00620C70	1		core.o
??$GetFieldValue@PBD@DbRow@@QBEPBDGPBD@Z	0x004E58D0	0x00604CE0	1		core.o
??$GetFieldValuePtr@M@DbRow@@QBEPBMG@Z	0x004E5650	0x00622BD0	1		core.o
??$GetFieldValuePtr@VInplaceString@@@DbRow@@QBEPBVInplaceString@@G@Z	0x004E5200	0x0061F060	1		core.o
??$GetNewBillboardRenderer@VapsBillboardRenderer@@VcArgs@1@@@YAPAVapsBillboardRenderer@@ABV?$apsArray@VapsParam@@@@@Z	0x007F6DA0	0x00A11FA0	1	aeps_xboxr	apsRegister.o
??$GetNewBillboardRenderer@VapsColorBillboardRenderer@@VcArgs@1@@@YAPAVapsColorBillboardRenderer@@ABV?$apsArray@VapsParam@@@@@Z	0x007F7920	0x00A13300	1	aeps_xboxr	apsRegister.o
??$GetNewBillboardRenderer@VapsColorRectangleRenderer@@VcArgs@1@@@YAPAVapsColorRectangleRenderer@@ABV?$apsArray@VapsParam@@@@@Z	0x007F9020	0x00A150A0	1	aeps_xboxr	apsRegister.o
??$GetNewBillboardRenderer@VapsRectangleRenderer@@VcArgs@1@@@YAPAVapsRectangleRenderer@@ABV?$apsArray@VapsParam@@@@@Z	0x007F84A0	0x00A141D0	1	aeps_xboxr	apsRegister.o
